ID,Area,City,Restaurant,Cuisine,Price,Avg ratings,Total ratings,Address,Delivery time
452847,Ameerpet,Hyderabad,Sonu De Snacks,Fast Food,150,2.9,80,Ameerpet,77
452853,Banjara Hills,Hyderabad,Bijing Chef,Chinese,180,2.9,80,Banjara Hills,57
452858,Kothapet & Dilsukhnagar,Hyderabad,Mana Inti Ruchulu,Indian,200,2.9,80,Kothapet & Dilsukhnagar,56
453201,"Tarnaka,Nacharam & Malkajigiri",Hyderabad,Sm Cake O Clock Bakers,Bakery,400,2.9,80,"Tarnaka,Nacharam & Malkajigiri",70
453201,"Tarnaka,Nacharam & Malkajigiri",Hyderabad,Sm Cake O Clock Bakers,Fast Food,400,2.9,80,"Tarnaka,Nacharam & Malkajigiri",70
453346,Mehdipatnam,Hyderabad,Food Planet Restaurant,Chinese,200,2.9,80,Mehdipatnam,49
453346,Mehdipatnam,Hyderabad,Food Planet Restaurant,North Indian,200,2.9,80,Mehdipatnam,49
454099,Ameerpet,Hyderabad,The Tim Cafe,Snacks,200,2.9,80,Ameerpet,74
454099,Ameerpet,Hyderabad,The Tim Cafe,Mexican,200,2.9,80,Ameerpet,74
454099,Ameerpet,Hyderabad,The Tim Cafe,Pizzas,200,2.9,80,Ameerpet,74
454099,Ameerpet,Hyderabad,The Tim Cafe,Italian,200,2.9,80,Ameerpet,74
454101,Nallakunta & Vidyanagar,Hyderabad,Food Studio,Indian,220,2.9,80,Nallakunta & Vidyanagar,62
454101,Nallakunta & Vidyanagar,Hyderabad,Food Studio,Chinese,220,2.9,80,Nallakunta & Vidyanagar,62
454101,Nallakunta & Vidyanagar,Hyderabad,Food Studio,Arabian,220,2.9,80,Nallakunta & Vidyanagar,62
454101,Nallakunta & Vidyanagar,Hyderabad,Food Studio,Fast Food,220,2.9,80,Nallakunta & Vidyanagar,62
454179,Santoshnagar & Saidabad,Hyderabad,Saleem Phekus,Chinese,250,2.9,80,Santoshnagar & Saidabad,37
454179,Santoshnagar & Saidabad,Hyderabad,Saleem Phekus,Snacks,250,2.9,80,Santoshnagar & Saidabad,37
454548,Santoshnagar & Saidabad,Hyderabad,Ms Crunchy Bites,Pizzas,200,2.9,80,Santoshnagar & Saidabad,46
454548,Santoshnagar & Saidabad,Hyderabad,Ms Crunchy Bites,Fast Food,200,2.9,80,Santoshnagar & Saidabad,46
454548,Santoshnagar & Saidabad,Hyderabad,Ms Crunchy Bites,Beverages,200,2.9,80,Santoshnagar & Saidabad,46
454650,Himayath Nagar,Hyderabad,Awesome Dimsum,North Indian,600,2.9,80,Himayath Nagar,33
455351,Tarnaka Nacharam & Malkajigiri,Hyderabad,Nallibokka Muttonmukka,Indian,500,2.9,80,Tarnaka Nacharam & Malkajigiri,67
455351,Tarnaka Nacharam & Malkajigiri,Hyderabad,Nallibokka Muttonmukka,Chinese,500,2.9,80,Tarnaka Nacharam & Malkajigiri,67
455351,Tarnaka Nacharam & Malkajigiri,Hyderabad,Nallibokka Muttonmukka,Biryani,500,2.9,80,Tarnaka Nacharam & Malkajigiri,67
455895,Charminar,Hyderabad,Gharib Nawaz Fast Food & Biryani,Chinese,200,2.9,80,Charminar,50
455895,Charminar,Hyderabad,Gharib Nawaz Fast Food & Biryani,Beverages,200,2.9,80,Charminar,50
456121,Charminar,Hyderabad,Mashallah Bait Al Mandi The Arabian Restaurant,North Indian,1600,2.9,80,Aramghar & Sivarampally,79
456796,Charminar,Hyderabad,A'La Liberty,North Indian,450,4.3,20,Charminar,41
456796,Charminar,Hyderabad,A'La Liberty,Chinese,450,4.3,20,Charminar,41
456796,Charminar,Hyderabad,A'La Liberty,Biryani,450,4.3,20,Charminar,41
456915,Kothapet & Dilsukhnagar,Hyderabad,Aradhya Chinese Fast Food Center,Chinese,300,2.9,80,Kothapet & Dilsukhnagar,61
457069,Himayath Nagar,Hyderabad,Kwality Wall S Frozen Dessert & Ice Cream Shop,Ice Cream,200,2.9,80,Himayath Nagar,36
457069,Himayath Nagar,Hyderabad,Kwality Wall S Frozen Dessert & Ice Cream Shop,Desserts,200,2.9,80,Himayath Nagar,36
457870,Uppal,Hyderabad,Saarangi Restaurant,South Indian,590,2.9,80,Uppal,65
457870,Uppal,Hyderabad,Saarangi Restaurant,North Indian,590,2.9,80,Uppal,65
458110,Banjara Hills,Hyderabad,Punjab National Hotel,Punjabi,800,2.9,80,Banjara Hills,77
458110,Banjara Hills,Hyderabad,Punjab National Hotel,North Indian,800,2.9,80,Banjara Hills,77
458491,Mehdipatnam,Hyderabad,Ajooba Food Court,Chinese,250,2.9,80,Mehdipatnam,53
458491,Mehdipatnam,Hyderabad,Ajooba Food Court,Sweets,250,2.9,80,Mehdipatnam,53
458491,Mehdipatnam,Hyderabad,Ajooba Food Court,Beverages,250,2.9,80,Mehdipatnam,53
459010,Himayath Nagar,Hyderabad,Look At Me,Pizzas,338,2.9,80,Himayath Nagar,33
459010,Himayath Nagar,Hyderabad,Look At Me,Snacks,338,2.9,80,Himayath Nagar,33
459010,Himayath Nagar,Hyderabad,Look At Me,Beverages,338,2.9,80,Himayath Nagar,33
459098,Uppal,Hyderabad,Taj Bakery,Bakery,200,2.9,80,Uppal,54
460327,Himayath Nagar,Hyderabad,Rayees Shawarma & Momos,Lebanese,200,2.9,80,Himayath Nagar,34
460327,Himayath Nagar,Hyderabad,Rayees Shawarma & Momos,Chinese,200,2.9,80,Himayath Nagar,34
463512,Nallakunta & Vidyanagar,Hyderabad,That Idly Place,South Indian,150,2.9,80,Nallakunta & Vidyanagar,44
463512,Nallakunta & Vidyanagar,Hyderabad,That Idly Place,Indian,150,2.9,80,Nallakunta & Vidyanagar,44
463512,Nallakunta & Vidyanagar,Hyderabad,That Idly Place,Snacks,150,2.9,80,Nallakunta & Vidyanagar,44
463559,Himayath Nagar,Hyderabad,New Sangam Hotel,North Indian,230,2.9,80,Himayath Nagar,33
463559,Himayath Nagar,Hyderabad,New Sangam Hotel,Indian,230,2.9,80,Himayath Nagar,33
463559,Himayath Nagar,Hyderabad,New Sangam Hotel,Chinese,230,2.9,80,Himayath Nagar,33
463559,Himayath Nagar,Hyderabad,New Sangam Hotel,Snacks,230,2.9,80,Himayath Nagar,33
463564,Himayath Nagar,Hyderabad,Sandwich Fun,Pizzas,200,2.9,80,Himayath Nagar,39
463564,Himayath Nagar,Hyderabad,Sandwich Fun,Snacks,200,2.9,80,Himayath Nagar,39
464989,Himayath Nagar,Hyderabad,Silver Spoon,Snacks,160,2.9,80,Himayath Nagar,37
464989,Himayath Nagar,Hyderabad,Silver Spoon,Combo,160,2.9,80,Himayath Nagar,37
1203,Film Nagar,Hyderabad,Little Italy,Pizzas,1200,4.1,100,Road No 92,71
1203,Film Nagar,Hyderabad,Little Italy,Salads,1200,4.1,100,Road No 92,71
1203,Film Nagar,Hyderabad,Little Italy,Combo,1200,4.1,100,Road No 92,71
1203,Film Nagar,Hyderabad,Little Italy,Italian,1200,4.1,100,Road No 92,71
1203,Film Nagar,Hyderabad,Little Italy,Mexican,1200,4.1,100,Road No 92,71
1203,Film Nagar,Hyderabad,Little Italy,Desserts,1200,4.1,100,Road No 92,71
1203,Film Nagar,Hyderabad,Little Italy,Beverages,1200,4.1,100,Road No 92,71
1697,Punjagutta,Hyderabad,Chutneys,North Indian,500,4.2,1000,Road No 3,62
1697,Punjagutta,Hyderabad,Chutneys,Chinese,500,4.2,1000,Road No 3,62
1697,Punjagutta,Hyderabad,Chutneys,South Indian,500,4.2,1000,Road No 3,62
1970,Basheer Bagh,Hyderabad,Cream Stone,Ice Cream,350,4.4,1000,Liberty Road,27
1970,Basheer Bagh,Hyderabad,Cream Stone,Desserts,350,4.4,1000,Liberty Road,27
1970,Basheer Bagh,Hyderabad,Cream Stone,Beverages,350,4.4,1000,Liberty Road,27
1970,Basheer Bagh,Hyderabad,Cream Stone,Ice Cream Cakes,350,4.4,1000,Liberty Road,27
2085,Himayatnagar,Hyderabad,Dadu'S Mithai Vatika,Sweets,250,4.4,500,Liberty Road,34
2085,Himayatnagar,Hyderabad,Dadu'S Mithai Vatika,Street Food,250,4.4,500,Liberty Road,34
2085,Himayatnagar,Hyderabad,Dadu'S Mithai Vatika,Snacks,250,4.4,500,Liberty Road,34
2085,Himayatnagar,Hyderabad,Dadu'S Mithai Vatika,Chaat,250,4.4,500,Liberty Road,34
2085,Himayatnagar,Hyderabad,Dadu'S Mithai Vatika,Bakery,250,4.4,500,Liberty Road,34
2535,Masab Tank,Hyderabad,Agra Sweets Banjara,Sweets,250,4.3,1000,Road No 1,46
2535,Masab Tank,Hyderabad,Agra Sweets Banjara,Desserts,250,4.3,1000,Road No 1,46
2535,Masab Tank,Hyderabad,Agra Sweets Banjara,Chaat,250,4.3,1000,Road No 1,46
2535,Masab Tank,Hyderabad,Agra Sweets Banjara,Snacks,250,4.3,1000,Road No 1,46
2535,Masab Tank,Hyderabad,Agra Sweets Banjara,Beverages,250,4.3,1000,Road No 1,46
3363,Koti,Hyderabad,Sri Narsing Bhelpuri & Juice Centre (Bogulkunta),Chaat,150,4.2,1000,Tilak Road,31
3363,Koti,Hyderabad,Sri Narsing Bhelpuri & Juice Centre (Bogulkunta),Italian,150,4.2,1000,Tilak Road,31
3363,Koti,Hyderabad,Sri Narsing Bhelpuri & Juice Centre (Bogulkunta),Juices,150,4.2,1000,Tilak Road,31
3627,Banjara Hills,Hyderabad,House Of Dosas,South Indian,200,4.3,500,Road No 2,63
3632,Basheer Bagh,Hyderabad,Mai Ki Rasoi,North Indian,200,4.5,1000,Himayathnagar Road,32
3635,Somajiguda,Hyderabad,Ice N Spice (Hotel Inner Circle),Indian,450,4.1,20,Raj Bhavan Road,55
3635,Somajiguda,Hyderabad,Ice N Spice (Hotel Inner Circle),Chinese,450,4.1,20,Raj Bhavan Road,55
3635,Somajiguda,Hyderabad,Ice N Spice (Hotel Inner Circle),Tandoor,450,4.1,20,Raj Bhavan Road,55
3635,Somajiguda,Hyderabad,Ice N Spice (Hotel Inner Circle),South Indian,450,4.1,20,Raj Bhavan Road,55
4179,Ramgopalpet,Hyderabad,Anand Bhavan,North Indian,150,3.7,100,Pg Road,59
4179,Ramgopalpet,Hyderabad,Anand Bhavan,South Indian,150,3.7,100,Pg Road,59
4769,Begumpet,Hyderabad,Nrs Cafe Nandini,South Indian,150,4.3,1000,Begumpet Main Road,65
4769,Begumpet,Hyderabad,Nrs Cafe Nandini,Juices,150,4.3,1000,Begumpet Main Road,65
4769,Begumpet,Hyderabad,Nrs Cafe Nandini,Indian,150,4.3,1000,Begumpet Main Road,65
6581,Somajiguda,Hyderabad,Jai Durga Maa Vaishno Dhabha,Punjabi,150,4.1,100,Somajiguda,55
6581,Somajiguda,Hyderabad,Jai Durga Maa Vaishno Dhabha,North Indian,150,4.1,100,Somajiguda,55
6927,Koti,Hyderabad,Bombay Juice,Chaat,200,4.2,500,Sultan Bazar,26
6927,Koti,Hyderabad,Bombay Juice,Chinese,200,4.2,500,Sultan Bazar,26
6927,Koti,Hyderabad,Bombay Juice,Juices,200,4.2,500,Sultan Bazar,26
6994,Koti,Hyderabad,Santosh Dhaba Exclusive,North Indian,300,4.1,1000,Hanuman Tekdi,30
6994,Koti,Hyderabad,Santosh Dhaba Exclusive,Biryani,300,4.1,1000,Hanuman Tekdi,30
6994,Koti,Hyderabad,Santosh Dhaba Exclusive,Chinese,300,4.1,1000,Hanuman Tekdi,30
6994,Koti,Hyderabad,Santosh Dhaba Exclusive,Italian,300,4.1,1000,Hanuman Tekdi,30
6994,Koti,Hyderabad,Santosh Dhaba Exclusive,Mexican,300,4.1,1000,Hanuman Tekdi,30
6994,Koti,Hyderabad,Santosh Dhaba Exclusive,Desserts,300,4.1,1000,Hanuman Tekdi,30
7003,Himayatnagar,Hyderabad,Almond House,Sweets,800,4.6,500,Himayath Nagar Road,29
7003,Himayatnagar,Hyderabad,Almond House,Desserts,800,4.6,500,Himayath Nagar Road,29
7003,Himayatnagar,Hyderabad,Almond House,Snacks,800,4.6,500,Himayath Nagar Road,29
7203,Koti,Hyderabad,Taj Mahal-Abids,North Indian,300,4.3,1000,Abids Road,34
7203,Koti,Hyderabad,Taj Mahal-Abids,Chinese,300,4.3,1000,Abids Road,34
7203,Koti,Hyderabad,Taj Mahal-Abids,South Indian,300,4.3,1000,Abids Road,34
7528,New Nallakunta,Hyderabad,Balaji Family Dhaba & Caterers,North Indian,450,3.9,1000,Vegetable Market,33
7528,New Nallakunta,Hyderabad,Balaji Family Dhaba & Caterers,Chinese,450,3.9,1000,Vegetable Market,33
8593,Koti,Hyderabad,Sri Radhe Chills And Thrills,Italian,200,4.2,500,Abids,28
8593,Koti,Hyderabad,Sri Radhe Chills And Thrills,Juices,200,4.2,500,Abids,28
8593,Koti,Hyderabad,Sri Radhe Chills And Thrills,Fast Food,200,4.2,500,Abids,28
9434,Adarsh Nagar,Hyderabad,Sri Narsing Bhelpuri & Pav Bhaji (Himayathnagar),Chaat,150,4.1,100,Hyderabad Nursing Home Lane,35
9434,Adarsh Nagar,Hyderabad,Sri Narsing Bhelpuri & Pav Bhaji (Himayathnagar),Italian,150,4.1,100,Hyderabad Nursing Home Lane,35
9848,Ramkote,Hyderabad,Sri Balaji Family Dhaba - Ramkote,Punjabi,200,4.1,1000,Tilak Road,26
9848,Ramkote,Hyderabad,Sri Balaji Family Dhaba - Ramkote,North Indian,200,4.1,1000,Tilak Road,26
9848,Ramkote,Hyderabad,Sri Balaji Family Dhaba - Ramkote,Chinese,200,4.1,1000,Tilak Road,26
9966,Toli Chowki,Hyderabad,New Minerva Sweets,Sweets,250,4.3,1000,Surya Nagar,62
9966,Toli Chowki,Hyderabad,New Minerva Sweets,Chaat,250,4.3,1000,Surya Nagar,62
9966,Toli Chowki,Hyderabad,New Minerva Sweets,Desserts,250,4.3,1000,Surya Nagar,62
10070,Basheer Bagh,Hyderabad,Bikanervala,Sweets,500,4.3,1000,Hyderguda - Basheerbagh Road,35
10070,Basheer Bagh,Hyderabad,Bikanervala,North Indian,500,4.3,1000,Hyderguda - Basheerbagh Road,35
10070,Basheer Bagh,Hyderabad,Bikanervala,Chinese,500,4.3,1000,Hyderguda - Basheerbagh Road,35
10070,Basheer Bagh,Hyderabad,Bikanervala,South Indian,500,4.3,1000,Hyderguda - Basheerbagh Road,35
10251,King Koti,Hyderabad,Amay Tiffin Corner (Amul),South Indian,100,4.1,500,Tilak Road,29
10258,Banjara Hills,Hyderabad,Bheemas Grand,South Indian,150,4.1,1000,Road No 10,50
10272,Shivaji Nagar,Hyderabad,Spice Garden (Royal Reve Hotel),North Indian,600,4.2,100,Sd Road,66
10272,Shivaji Nagar,Hyderabad,Spice Garden (Royal Reve Hotel),Chinese,600,4.2,100,Sd Road,66
10272,Shivaji Nagar,Hyderabad,Spice Garden (Royal Reve Hotel),Continental,600,4.2,100,Sd Road,66
10273,Koti,Hyderabad,Scoops,Ice Cream,200,4.5,500,Koti Main Road,20
10273,Koti,Hyderabad,Scoops,Desserts,200,4.5,500,Koti Main Road,20
10273,Koti,Hyderabad,Scoops,Beverages,200,4.5,500,Koti Main Road,20
10882,Masab Tank,Hyderabad,Madhur Sweets,Sweets,250,4.4,1000,Humayun Nagar,42
10882,Masab Tank,Hyderabad,Madhur Sweets,Desserts,250,4.4,1000,Humayun Nagar,42
11547,Kachiguda,Hyderabad,Rambharose - Bhattad Ki Idli,South Indian,150,4.2,1000,Kutbi Guda,27
11854,Narayanguda,Hyderabad,Taj Mahal Hotel,North Indian,300,4.2,1000,Narayanaguda Main Road,32
11854,Narayanguda,Hyderabad,Taj Mahal Hotel,Chinese,300,4.2,1000,Narayanaguda Main Road,32
11854,Narayanguda,Hyderabad,Taj Mahal Hotel,South Indian,300,4.2,1000,Narayanaguda Main Road,32
11854,Narayanguda,Hyderabad,Taj Mahal Hotel,Tandoor,300,4.2,1000,Narayanaguda Main Road,32
14084,Gaddiannaram,Hyderabad,Delicious Dosa,South Indian,100,4,500,P & T Colony X Roads,47
14903,Basheer Bagh,Hyderabad,Rahul Tiffins,South Indian,150,3.7,100,Street No 19,34
15531,Himayatnagar,Hyderabad,Govind Dosa,South Indian,250,4.3,500,Near Brand Factory,33
16158,Koti,Hyderabad,Royal Tiffin Centre,South Indian,150,3.8,1000,Hanuman Tekdi,32
18406,Gudimalkapur,Hyderabad,Sri Balaji Family Dhaba,North Indian,300,3.9,100,Gudi Malkapur,50
18688,Masab Tank,Hyderabad,Fancy Ice Cream,Desserts,150,3.9,20,Vijay Nagar Colony,38
18893,Dilsukhnagar,Hyderabad,Sahadeva Reddy Pure Ghee Sweets,Sweets,400,4.3,100,Dilsukhnagar Main Road,39
20068,Musheerabad,Hyderabad,Hotel Sandarshini,North Indian,200,4,100,Musheerabad Main Road,36
20068,Musheerabad,Hyderabad,Hotel Sandarshini,Chinese,200,4,100,Musheerabad Main Road,36
20068,Musheerabad,Hyderabad,Hotel Sandarshini,South Indian,200,4,100,Musheerabad Main Road,36
22948,Basheer Bagh,Hyderabad,Makers Of Milkshakes,Beverages,260,4.2,100,King Koti Road,33
22948,Basheer Bagh,Hyderabad,Makers Of Milkshakes,Desserts,260,4.2,100,King Koti Road,33
22959,Abids,Hyderabad,Hameedi Confectioners,Sweets,300,4.4,100,Aphb Colony,34
22986,Nampally,Hyderabad,Lakshman Ki Bandi,South Indian,150,4.3,100,Ghoshamahal,36
23633,Gaddi Annaram,Hyderabad,Hungry Kya Pet Barlo,Street Food,300,2.9,80,Gaddi Annaram,69
23633,Gaddi Annaram,Hyderabad,Hungry Kya Pet Barlo,South Indian,300,2.9,80,Gaddi Annaram,69
24448,Uppal,Hyderabad,Gayathri Tiffins,South Indian,200,3.9,100,Habsiguda,61
24769,Krishna Nagar Colony,Hyderabad,Sri Raghavendra Udupi Veg,South Indian,200,4,1000,Saroor Nagar Road,55
27693,Khairtabad,Hyderabad,Dwaraka Restaurant,North Indian,250,4.2,1000,Opposite Global Hospital,37
27693,Khairtabad,Hyderabad,Dwaraka Restaurant,Chinese,250,4.2,1000,Opposite Global Hospital,37
27693,Khairtabad,Hyderabad,Dwaraka Restaurant,South Indian,250,4.2,1000,Opposite Global Hospital,37
28066,Kothapet,Hyderabad,Sivarama Reddy Sweets,Sweets,500,4.3,100,Behind Bus Stop,48
28990,Koti,Hyderabad,Krupa Mess & Tiffins,South Indian,200,3.6,500,Jn Road,39
29247,Kavadiguda,Hyderabad,Aamantran Pure Veg,North Indian,450,4.2,1000,Golkonda Cross Road,37
29247,Kavadiguda,Hyderabad,Aamantran Pure Veg,Chinese,450,4.2,1000,Golkonda Cross Road,37
29247,Kavadiguda,Hyderabad,Aamantran Pure Veg,South Indian,450,4.2,1000,Golkonda Cross Road,37
29247,Kavadiguda,Hyderabad,Aamantran Pure Veg,Jain,450,4.2,1000,Golkonda Cross Road,37
30592,Kachiguda,Hyderabad,Sri Amul Tiffins Centre,South Indian,200,4.3,20,Badi Chowdi,32
32732,Sai Nagar,Hyderabad,Shiva Sai Reddy Sweets & Chat,Sweets,200,4.4,500,Karmanghat Cross Road,60
33427,Karkhana,Hyderabad,Sukha Sagara,South Indian,250,4.2,1000,Sikh Rd,70
33427,Karkhana,Hyderabad,Sukha Sagara,North Indian,250,4.2,1000,Sikh Rd,70
33427,Karkhana,Hyderabad,Sukha Sagara,Chinese,250,4.2,1000,Sikh Rd,70
34150,Himayatnagar,Hyderabad,Sri Shagun Mithai Vatika,Desserts,200,4.3,20,Domalguda,34
34150,Himayatnagar,Hyderabad,Sri Shagun Mithai Vatika,Sweets,200,4.3,20,Domalguda,34
36039,Chilakalguda,Hyderabad,Sri Raghavendra Tiffins - Chilakalaguda,South Indian,150,4,100,Mylargadda Rd,48
36039,Chilakalguda,Hyderabad,Sri Raghavendra Tiffins - Chilakalaguda,Chinese,150,4,100,Mylargadda Rd,48
36263,Old Mla Quarters,Hyderabad,Veggie Chinese,Chinese,300,4,100,Hari Vihar Colony,30
37343,Banjara Hills,Hyderabad,Just Parantha,North Indian,200,4.2,1000,Road No 12 Banjarahills,48
38662,Koti,Hyderabad,Shree Santosh Family Dhaba,North Indian,200,3.8,1000,Jn Road,31
38662,Koti,Hyderabad,Shree Santosh Family Dhaba,Chinese,200,3.8,1000,Jn Road,31
38662,Koti,Hyderabad,Shree Santosh Family Dhaba,Tandoor,200,3.8,1000,Jn Road,31
38662,Koti,Hyderabad,Shree Santosh Family Dhaba,Biryani,200,3.8,1000,Jn Road,31
38662,Koti,Hyderabad,Shree Santosh Family Dhaba,Beverages,200,3.8,1000,Jn Road,31
38662,Koti,Hyderabad,Shree Santosh Family Dhaba,Indian,200,3.8,1000,Jn Road,31
39080,Somajiguda,Hyderabad,Punjabi Paratha House,Punjabi,200,4,500,Somajiguda,47
39080,Somajiguda,Hyderabad,Punjabi Paratha House,North Indian,200,4,500,Somajiguda,47
40314,Abids,Hyderabad,Mini Punjab,South Indian,400,3.7,500,Boggulkunta,35
40314,Abids,Hyderabad,Mini Punjab,North Indian,400,3.7,500,Boggulkunta,35
40314,Abids,Hyderabad,Mini Punjab,Chinese,400,3.7,500,Boggulkunta,35
40314,Abids,Hyderabad,Mini Punjab,Punjabi,400,3.7,500,Boggulkunta,35
40376,Koti,Hyderabad,Santosh Dhaba Jashan,North Indian,300,4.1,500,Chirag Ali Lane,30
40376,Koti,Hyderabad,Santosh Dhaba Jashan,Chinese,300,4.1,500,Chirag Ali Lane,30
40376,Koti,Hyderabad,Santosh Dhaba Jashan,Italian,300,4.1,500,Chirag Ali Lane,30
40476,Rajamohallah,Hyderabad,Marathi Katta,Maharashtrian,150,4.2,500,Koti,27
41002,Ameerpet,Hyderabad,Sri Raghavendra Vegetarian Restaurant,South Indian,150,4.1,500,Srinivas Colony,59
41002,Ameerpet,Hyderabad,Sri Raghavendra Vegetarian Restaurant,North Indian,150,4.1,500,Srinivas Colony,59
41002,Ameerpet,Hyderabad,Sri Raghavendra Vegetarian Restaurant,Andhra,150,4.1,500,Srinivas Colony,59
41005,Kachiguda,Hyderabad,Sri Raghavendra Tiffins,South Indian,150,4.3,1000,Barkathpura,25
41005,Kachiguda,Hyderabad,Sri Raghavendra Tiffins,Andhra,150,4.3,1000,Barkathpura,25
41006,Ameerpet,Hyderabad,Udupi Park Pure Veg,South Indian,150,4.1,1000,Ameerpet,57
43620,Himayatnagar,Hyderabad,The Platinum Hotel-Clove,North Indian,800,4,100,Himayat Nagar Rd,37
43620,Himayatnagar,Hyderabad,The Platinum Hotel-Clove,South Indian,800,4,100,Himayat Nagar Rd,37
43620,Himayatnagar,Hyderabad,The Platinum Hotel-Clove,Continental,800,4,100,Himayat Nagar Rd,37
43620,Himayatnagar,Hyderabad,The Platinum Hotel-Clove,Chinese,800,4,100,Himayat Nagar Rd,37
45575,Ramanthapur,Hyderabad,Sri Santhosh Family Dhaba,North Indian,400,4.1,100,Ramanthapur,48
45575,Ramanthapur,Hyderabad,Sri Santhosh Family Dhaba,Tandoor,400,4.1,100,Ramanthapur,48
45575,Ramanthapur,Hyderabad,Sri Santhosh Family Dhaba,Punjabi,400,4.1,100,Ramanthapur,48
45575,Ramanthapur,Hyderabad,Sri Santhosh Family Dhaba,Chinese,400,4.1,100,Ramanthapur,48
45974,Somajiguda,Hyderabad,Maa Santosh Dhaba,North Indian,400,4.1,100,Rajbhavan Road,54
45974,Somajiguda,Hyderabad,Maa Santosh Dhaba,Chinese,400,4.1,100,Rajbhavan Road,54
46287,Kachiguda,Hyderabad,Balaji Santosh Dhaba,North Indian,350,4,500,Kachiguda Station Rd,27
46287,Kachiguda,Hyderabad,Balaji Santosh Dhaba,Chinese,350,4,500,Kachiguda Station Rd,27
47824,Himayatnagar,Hyderabad,Bombay Kulfis,Ice Cream,100,4.4,20,Himayatnagar,29
47983,New Nallakunta,Hyderabad,Sri Raghavendra Curry Express,South Indian,200,4.3,1000,Rtc Cross Road,29
47983,New Nallakunta,Hyderabad,Sri Raghavendra Curry Express,Andhra,200,4.3,1000,Rtc Cross Road,29
48158,Venkateshwara Colony,Hyderabad,Scoops,Desserts,300,4.4,100,Ymca Circle,24
48158,Venkateshwara Colony,Hyderabad,Scoops,Ice Cream,300,4.4,100,Ymca Circle,24
48158,Venkateshwara Colony,Hyderabad,Scoops,Chaat,300,4.4,100,Ymca Circle,24
49767,Kachiguda,Hyderabad,Ibaco,Ice Cream,800,4.2,50,Barkatpura,28
49767,Kachiguda,Hyderabad,Ibaco,Desserts,800,4.2,50,Barkatpura,28
49771,Ramgopalpet,Hyderabad,Sri Siddhi Udupi Tiffins & Restaurant,North Indian,150,4.3,500,Sappu Bagh Apaprtment,55
49771,Ramgopalpet,Hyderabad,Sri Siddhi Udupi Tiffins & Restaurant,South Indian,150,4.3,500,Sappu Bagh Apaprtment,55
50032,Amberpet,Hyderabad,Balaji Santosh Family Dhaba,North Indian,300,4.2,500,Shivam Road,35
50032,Amberpet,Hyderabad,Balaji Santosh Family Dhaba,Tandoor,300,4.2,500,Shivam Road,35
50032,Amberpet,Hyderabad,Balaji Santosh Family Dhaba,Chinese,300,4.2,500,Shivam Road,35
50362,Khairtabad,Hyderabad,Sukha Sagara North Indian & Chinese,North Indian,300,3.9,100,Ag Office Road,40
50362,Khairtabad,Hyderabad,Sukha Sagara North Indian & Chinese,Chinese,300,3.9,100,Ag Office Road,40
50658,Banjara Hills,Hyderabad,Keventers - Milkshakes And Desserts,Beverages,300,4,50,Gvk One Mall,62
50658,Banjara Hills,Hyderabad,Keventers - Milkshakes And Desserts,Ice Cream,300,4,50,Gvk One Mall,62
50658,Banjara Hills,Hyderabad,Keventers - Milkshakes And Desserts,Desserts,300,4,50,Gvk One Mall,62
50658,Banjara Hills,Hyderabad,Keventers - Milkshakes And Desserts,Healthy Food,300,4,50,Gvk One Mall,62
51704,Sanjeeva Reddy Nagar,Hyderabad,Hotel Udupi Home,South Indian,150,4.1,500,S R Nagar Main Road,60
51887,Adikmet,Hyderabad,Nrs Nandini,South Indian,150,4.3,1000,Nallakunta Main Rd,27
51889,Gaddiannaram,Hyderabad,Nrs Anand Tiffins,South Indian,150,3.8,100,Opp Konark Theater,39
53099,Amberpet,Hyderabad,Hotel Shanthi Delux,South Indian,250,4.3,100,Shivam Road,38
53099,Amberpet,Hyderabad,Hotel Shanthi Delux,North Indian,250,4.3,100,Shivam Road,38
53099,Amberpet,Hyderabad,Hotel Shanthi Delux,Chinese,250,4.3,100,Shivam Road,38
53100,Old Malakpet,Hyderabad,Suprabhat Tiffins,South Indian,250,4.2,1000,Mansoorabad,32
53637,Nallakunta,Hyderabad,Sri Raghavendra Tiffins,South Indian,250,4.3,1000,Shivam Road,32
53796,Kalasiguda,Hyderabad,Jaggu Mithai,Desserts,250,4.2,1000,Secunderabad,56
53796,Kalasiguda,Hyderabad,Jaggu Mithai,Biryani,250,4.2,1000,Secunderabad,56
53796,Kalasiguda,Hyderabad,Jaggu Mithai,Chaat,250,4.2,1000,Secunderabad,56
53796,Kalasiguda,Hyderabad,Jaggu Mithai,Fast Food,250,4.2,1000,Secunderabad,56
55957,Himayatnagar,Hyderabad,Goli Soda,Beverages,100,4.1,100,Bharkatpura,33
55957,Himayatnagar,Hyderabad,Goli Soda,Desserts,100,4.1,100,Bharkatpura,33
56093,Abids,Hyderabad,G Pulla Reddy Sweets,Sweets,300,4.4,100,Nampally Station Road,31
56093,Abids,Hyderabad,G Pulla Reddy Sweets,Desserts,300,4.4,100,Nampally Station Road,31
56102,Mehdipatnam,Hyderabad,G Pulla Reddy Sweets,Sweets,300,4.3,100,Ambedkar Colony Rd,54
56102,Mehdipatnam,Hyderabad,G Pulla Reddy Sweets,Desserts,300,4.3,100,Ambedkar Colony Rd,54
